Outcome,Treatment,IV1,IV2
4.445846764014153,1,1,0
4.291626582327236,1,1,1
5.569201816573214,1,1,0
4.751398593289115,1,1,0
1.808675213184418,1,1,1
0.3581299460653332,0,0,0
0.6134031771312869,0,0,0
-0.031179039624825156,0,0,1
0.4023747787604909,0,0,0
1.553708641204524,0,0,0
3.7587498043531915,1,0,1
1.806973020317666,0,1,0
4.626637759729814,1,1,0
3.539823889794678,0,1,0
6.725530344046338,1,1,0
0.9256325740197149,0,0,1
4.05980826059238,1,1,0
5.312736286196209,1,1,1
5.149087590067879,1,1,1
4.037068934840787,1,1,0
5.186376462942132,1,1,0
3.1215721263899745,1,0,0
4.383189098937255,1,1,1
1.6944637097443032,0,0,0
5.753817775987208,1,1,0
3.5472408521554466,1,1,1
0.8572926976183187,0,0,1
0.37267391970792996,0,0,1
2.0098707789238217,0,1,0
0.9462927707026989,0,1,1
4.360456860786149,1,0,1
1.9510880414030314,0,1,0
4.298417522306944,1,1,0
5.741447741761412,1,1,1
-0.07793125196018091,0,0,1
2.77788275862662,1,0,1
1.443316166337623,0,1,1
2.332571586790687,0,0,0
1.2471822414674907,0,0,0
2.3604733257639205,1,1,1
0.5107101140640784,0,0,0
3.8867737267116795,1,1,1
4.93338136052047,1,1,0
2.4353851120717778,1,0,1
3.9304015871535056,1,1,0
-0.09673795196943957,0,0,1
3.6311821224795886,1,0,1
0.9434997066351124,0,0,0
3.3382406056844154,1,0,1
1.9829269796472744,0,1,0
0.5534754754901141,0,0,0
0.25837305984751135,0,0,1
1.6366906773141845,0,0,0
0.2945801946962454,0,0,1
0.04882263663326242,0,0,1
5.39918193404511,1,1,0
0.23536840288874034,0,0,1
0.7013233317746473,0,0,1
0.3709508237107825,0,0,0
4.876977334705675,1,1,1
2.52955417871691,0,1,0
4.6245847365829515,1,1,0
0.5818823189295542,0,0,0
1.7955251950820468,0,0,0
4.135627138809215,1,1,1
3.2469847664555336,1,0,1
1.143194391360139,0,1,0
0.30156116204701394,0,0,1
0.32051850292228723,0,0,0
1.3194367199656218,0,1,0
0.7925971962064133,0,0,0
3.762005590300766,1,1,1
1.8960645508470986,0,0,0
5.022235634753825,1,1,0
0.1956170015265593,0,0,0
2.6379083401530035,1,0,1
0.9593501355396843,0,0,0
4.231767025108232,1,1,0
4.93345697414859,1,1,0
0.9703148541625177,0,0,0
0.3738993646628526,0,0,0
0.4442413993854123,0,0,0
2.202637378853722,0,0,0
0.9071021867170492,0,0,1
2.5886792084288084,1,0,1
4.373824304740571,1,1,0
0.16111354334825306,0,0,1
2.298511906619101,0,1,1
1.923116539060329,0,0,0
0.6241164075277712,0,0,1
0.4365440309366934,0,0,0
-0.13275298265013386,0,0,0
0.2935468770136498,0,0,0
0.23888014112312572,0,0,0
3.582913948206158,1,1,0
0.3853397033800261,0,0,0
3.7270972306308527,1,1,0
3.164100069147856,1,1,0
4.0219486187218205,1,1,0
-0.05375397437551699,0,0,1
0.5065976918984318,0,1,1
3.8377240931659204,1,0,1
1.3199718877291295,0,1,0
4.768178822348232,1,1,0
1.6571352614529808,0,1,1
5.05812548751058,1,1,1
1.0279961437861131,0,0,0
0.607744599160587,0,1,0
0.23689018815157586,0,0,0
2.5655377722960697,1,1,1
0.20287045969813033,0,0,1
2.2134715582790205,0,1,0
2.743797859507909,0,1,0
5.2532580853384445,1,1,1
2.043299055628456,0,1,1
0.8134076125047148,0,0,0
3.284035334243463,1,1,0
5.401684439465486,1,1,1
-0.24031358409373393,0,0,0
2.5997112120615284,0,1,0
4.958237865909233,1,1,0
3.2854256408268676,1,0,1
0.6901174390409828,0,0,0
0.24705430428464556,0,0,0
0.1521476786010435,0,0,1
0.8017951490425074,0,0,0
3.341878065593984,1,0,1
0.6430444036191428,0,0,1
0.736414402539359,0,0,0
3.599534104361894,1,1,1
5.46942680162908,1,1,1
3.259754181751823,1,1,0
1.634074822304833,0,1,1
2.20670595911869,1,1,1
0.1460428415400753,0,0,0
-0.3891783534232692,0,0,1
5.041588841298953,1,1,0
0.7576047235213457,0,0,1
4.222574902943633,1,1,1
-0.13018699478062068,0,0,1
5.420620291878356,1,1,1
0.4353697858838136,0,0,1
3.530871860368301,1,1,1
4.979487652281334,1,1,0
0.9903467629584994,0,0,0
3.2843241698697967,1,0,1
2.1363079542844656,0,1,0
0.3959282495004538,0,0,1
4.610664667162402,1,1,0
2.0137759914644917,1,1,1
0.8194538705319065,0,0,0
0.7300832319007021,0,0,0
4.624575939576243,1,1,1
0.7997495335516809,0,0,0
-0.09136469196170005,0,0,0
3.266546987998726,1,1,0
2.654878128372475,1,0,1
2.5003241708823487,0,0,0
0.7833972346789535,0,0,1
4.1189397315354785,1,1,0
1.3912676649733136,0,1,0
1.4355510277112484,0,1,0
5.311530003524565,1,1,1
1.470153267059768,0,0,0
0.6062371960490471,0,0,0
5.728708403545674,1,1,1
0.5577060891976506,0,0,0
0.4687687275947384,0,0,0
0.9911654383615478,0,0,0
5.4217423635210285,1,1,0
1.0061452831156905,0,0,1
0.4196483736611454,0,0,1
0.6326954088747192,0,0,1
4.971044150897326,1,1,0
4.903235315685572,1,1,1
0.9659393221136164,0,0,0
2.411112033195864,1,1,1
6.189048404079471,1,1,0
4.189326093869623,1,1,1
5.409609818726628,1,1,1
-0.4331805854346743,0,0,0
1.6381791158616177,0,1,1
2.9441648222990047,1,0,1
4.682713886578208,1,1,1
3.793706398311028,1,0,1
0.08222176935481651,0,0,0
4.352142810580625,1,1,1
5.499899722572858,1,1,0
0.1663202122683885,0,0,1
3.6083435956087953,1,1,1
6.104762213866004,1,1,0
0.8366924478463373,0,0,0
0.676535112152699,0,0,0
-0.21355536181261803,0,0,1
1.3704991235973034,0,1,0
-0.7493223702214409,0,0,1
4.720362075593902,1,0,1
0.1961859538263241,0,0,1
-0.37917434465610284,0,0,1
5.053487169317034,1,1,0
4.729753066358414,1,1,1
3.9448086450366717,1,0,1
1.385861490310207,0,0,0
1.222108276673438,0,0,0
0.3937699654019579,0,0,0
1.3039520747155715,0,0,0
4.6940904406016095,1,1,0
4.1564265488520515,1,0,0
1.3928667506177523,0,0,1
0.39912273132840403,0,0,0
2.5551511872249693,0,1,0
0.9205867560722437,0,0,0
1.4780079600957285,0,1,0
1.067553188715841,0,0,0
3.6512732288880843,1,1,1
1.4375647669481446,0,0,0
-0.16449481773039587,0,0,0
1.0537447457437232,0,0,0
3.0961027612806302,1,1,1
2.774059860115433,1,1,1
3.8092369453212522,1,1,1
5.406334960679274,1,1,0
-0.09722489161104714,0,0,1
2.755251636596853,1,0,1
4.35308276056096,1,1,0
2.715286802747759,1,0,1
4.707564204576091,1,1,1
2.2323767036078963,0,0,0
2.8400908580267563,0,0,0
0.9760058789814596,0,1,0
4.823069885064471,1,1,1
-0.09700647220344022,0,0,1
4.721108313090845,1,1,0
3.9062197710040145,1,0,0
5.226143579255184,1,1,1
2.8473047560554665,0,1,0
1.2815070041187904,0,0,0
3.2241878151000454,1,0,1
4.108607353569942,1,1,0
1.2493921839234985,0,0,0
4.85414186959762,1,1,1
5.009376670310042,1,1,1
2.767483110429027,0,1,0
0.9040107912227417,0,0,0
4.9095389143083406,1,1,1
-0.11591558179009936,0,0,1
-0.10330052775126614,0,0,0
1.1233706574637885,0,0,0
4.353577827074157,1,1,0
2.3975217605562107,0,1,0
1.9520513482205266,1,1,1
0.7625798623065031,0,0,1
0.008976962851773629,0,0,1
1.1992090797774002,0,1,0
0.31475310549152435,0,0,0
1.101602960353953,0,0,1
0.2192784773541023,0,0,1
2.790199829779865,0,0,0
2.5675180128665778,1,1,1
-0.5248230819703168,0,0,0
4.08164004423986,1,1,0
3.8817041669988064,1,1,0
0.5381375798985361,0,1,0
5.223120224598256,1,1,0
2.0092405807909195,0,1,0
2.0239086400729347,1,1,1
0.5440343236373271,0,0,1
0.7869743124705589,0,1,0
2.662816823080736,1,0,1
0.6777151740666123,0,0,1
2.8598740093554413,0,0,1
0.13049470706790584,0,0,0
0.1777450472922702,0,0,0
1.657309767404718,0,1,0
3.7145829118894937,1,1,0
6.1818907852830005,1,1,1
0.5331894064078694,0,0,0
3.587515333681795,1,1,0
0.012023838517428664,0,0,0
0.34888954441953657,0,0,0
4.267788444857793,1,1,1
4.826003174485402,1,1,0
4.59506168858701,1,1,1
6.172453814235052,1,1,1
0.08932685205046076,0,0,0
4.199748959107319,1,1,0
0.9704416286202616,0,1,0
0.3741245788497874,0,0,1
0.5400875067112629,0,0,0
1.6192540825909187,0,1,1
1.8141514800626468,1,1,1
4.539602126430621,1,1,1
1.0311028540846232,0,0,1
-1.1926390519769452,0,0,1
0.2972697809164475,0,0,1
1.9796192416583671,1,0,1
0.3041344338025025,0,1,1
5.213854479384427,1,1,1
5.4280924645382775,1,1,1
4.5278024922071225,1,1,0
5.030863909739033,1,1,1
5.188024704533895,1,1,0
4.366455503612385,1,1,1
0.8859305012924026,0,0,1
4.214181796699371,1,0,1
2.979027355551965,1,1,0
4.5834047707263466,1,1,1
0.5850000334436788,0,0,0
0.3337343867789126,0,0,1
4.109688203662927,1,1,0
-0.33154372077345656,0,0,0
0.5068450077569545,0,0,1
2.8595446477434607,1,1,0
3.9001555483349786,1,1,1
1.0369897290165209,0,0,1
1.1547446248887907,0,0,0
3.992103497022615,1,1,0
5.062679611552151,1,1,1
4.473942825036234,1,1,0
4.772350643200735,1,1,0
1.129631693356649,0,0,0
3.690740250613624,1,1,1
4.606780119916836,1,1,0
0.1318635701833599,0,0,1
0.386533466207754,0,0,0
1.9850705771859338,1,1,1
3.680872521130498,1,1,1
2.7477154871318064,1,1,1
1.2276047070622522,0,0,1
0.7327836021926368,0,0,0
1.1160263949946905,0,0,0
2.8673937663606255,1,1,1
1.5961300654896002,0,0,1
4.23462003761074,1,1,1
2.8400382893136102,1,1,1
0.9746688004203035,0,1,0
1.3755905231131678,0,0,0
5.036127978410285,1,1,1
2.223868297138317,1,1,1
1.723203742145264,0,0,0
-0.4913472921514788,0,0,1
4.767568954115539,1,1,1
5.378292675857303,1,1,1
1.4728907140593586,0,1,0
3.7345782626600657,1,0,0
1.5193115141089066,0,1,0
0.6876142320861705,0,0,0
0.2754253440050274,0,0,0
4.060787281846608,1,0,1
-0.5391730708023059,0,0,0
4.409470252273058,1,1,1
0.33067921922509236,0,0,0
0.7573460193787984,0,0,0
5.293753229708434,1,1,1
0.3180701975840201,0,0,1
4.107943536883241,1,1,0
1.3473982946596224,0,1,0
2.827645927818595,1,0,1
0.11449501459230271,0,1,0
0.9004328350210279,0,0,1
-0.025099948894439728,0,0,1
4.157235491937717,1,1,1
4.5112143499112065,1,1,0
2.1447244855098937,0,0,1
3.8327550423331647,1,1,1
4.169629515800944,1,1,1
4.034300207207593,1,0,0
-0.38124200636329325,0,0,0
5.581560299107993,1,1,0
3.4880894614519824,1,1,0
3.8927528457441802,1,1,0
3.9521915057400405,1,0,1
6.007432208821426,1,1,1
4.903140643299161,1,1,0
0.4916854505857019,0,0,1
0.6914049077008517,0,0,1
4.4174386031880335,1,1,1
1.5658637945832357,0,0,0
4.924145119384027,1,1,0
3.5380862733775698,1,1,0
2.735305570043997,1,1,1
0.5467871936982615,0,0,1
2.8691603193878183,0,0,0
0.2793409591478399,0,0,1
0.31447091797419224,0,1,0
1.7029784955433003,0,0,1
1.5559937564174693,0,1,0
3.782591464008889,1,1,0
4.252082935882783,1,1,1
-0.18385121073805782,0,0,0
0.6027021944460265,0,0,0
0.7061930229503908,0,0,1
3.973809073280618,1,1,1
2.8095926925793417,1,0,0
3.346497072543637,1,1,1
5.183700010976816,1,1,1
0.4106591915789537,0,0,1
1.7037355785379487,1,0,1
4.546717536171807,1,1,0
5.667498410888749,1,1,1
4.630380222373994,1,1,0
1.3691747479654366,0,1,0
3.983602620766259,1,1,0
4.506028633452166,1,1,1
3.3115519699844365,1,0,1
5.090571806343038,1,1,0
1.3747720879087706,0,0,1
3.2277884168252617,1,0,0
2.051258377724728,0,0,0
1.0496094130576128,0,1,0
3.1782180577663772,0,0,0
5.316320779450402,1,1,0
4.189273286360088,1,0,0
5.029654479269133,1,1,1
2.0304564817872954,1,1,1
4.838535724823903,1,1,0
2.5846380059411347,1,0,0
1.7020046608014607,0,0,0
5.374942252700385,1,1,0
4.784443632960047,1,1,0
3.2202225895598833,1,1,1
2.357944253596637,1,0,1
3.269152288590108,1,0,1
4.729560087274134,1,1,1
4.522019013491861,1,1,1
0.30911837472083115,0,0,1
0.8706146966445923,0,0,0
0.7890648920023562,0,0,1
4.957544300008208,1,1,0
2.559918079636326,1,0,1
3.7331702524886774,1,0,0
3.209059291725262,1,0,0
4.755570077185203,1,1,0
1.0993093394371225,0,0,1
4.844821561251414,1,1,1
1.2206983552955155,0,1,0
0.8875457369484427,0,0,1
-0.18954403108263262,0,0,1
0.5303302290119056,0,0,0
3.978922158384755,1,0,0
1.312374396889217,0,0,1
0.7791570008417812,0,0,1
1.4684763575130588,1,1,1
4.058735697783643,1,1,0
0.3466634142601925,0,0,0
5.739902744313692,1,1,1
0.5094662115566134,0,0,0
3.437547325368573,1,0,0
-0.35748926389005475,0,0,1
1.529688317224619,0,1,1
4.4740847370362165,1,1,0
2.9921761640300217,1,1,1
5.9071051284034715,1,1,1
5.04012918949777,1,1,0
1.0152140394989764,0,0,1
4.464363366692751,1,1,0
5.687520005379599,1,1,0
2.9034940670125007,1,1,1
-0.18718959517498868,0,0,1
4.222676309281367,1,0,1
0.4930312603196159,0,0,1
3.231067129105296,1,0,0
-0.42655480750220265,0,0,0
3.094095079909781,1,0,1
4.815093858916082,1,1,0
4.736126269555969,1,1,1
1.2259536628206096,0,0,1
3.2880808663145706,1,1,1
0.5628218333580932,0,0,0
5.212927817640227,1,1,0
0.07207993779669003,0,0,1
3.446307744051346,1,1,1
3.8386279396759546,1,1,0
0.505748542347244,0,0,0
5.2211842721777995,1,1,0
5.225660884380412,1,1,1
0.4910701205332111,0,0,1
4.230848251057895,1,1,1
1.1174717754863177,0,0,0
2.786088444346809,1,0,1
0.4474272973248842,0,0,1
0.22927507886887133,0,0,0
3.0946566267896136,1,1,0
4.301380718943297,1,1,1
1.9851841856398562,0,0,0
0.10210885798839348,0,0,1
4.725795792430196,1,0,1
0.10344880327502443,0,0,1
5.540359410936443,1,1,0
0.5909610148365414,0,0,1
0.7548961061573523,0,0,0
1.9476932204953925,0,0,0
0.9385124584457412,0,0,0
2.366545333917651,0,1,1
1.2318324161207763,0,1,0
0.271330315144791,0,0,0
3.953571651111056,0,1,0
3.9398564570044954,1,0,1
2.594693489131969,1,0,0
1.807722523225694,0,0,0
-0.6189071829234667,0,0,0
4.065990587220994,1,0,1
0.9304749553330536,0,0,0
4.682394242930771,1,1,0
0.8029215884080897,0,0,1
4.715960391533183,1,1,1
1.1926108582702515,0,0,0
3.909680521424505,1,0,0
1.8451747668067444,1,0,1
3.7754880923504563,1,0,1
0.020951482149606182,0,0,0
5.081071677839168,1,1,1
-0.07177565243592476,0,0,1
0.5312038454551793,0,0,1
3.0601558761782335,1,0,1
5.529039506360683,1,1,1
1.6246910878264587,0,1,0
0.5525665169309427,0,1,1
1.1475782226738152,0,0,1
5.202390565406132,1,1,0
1.3346956972295154,0,0,0
0.5975726063004292,0,0,1
3.7899115117182167,1,1,0
5.4253621101993215,1,1,1
-0.255308333151299,0,0,0
2.1082752274099867,1,1,1
1.6895164988237856,0,0,1
4.127048665354112,1,1,1
0.027973314028400892,0,0,1
4.018837201589543,1,1,0
0.9638149297998405,0,1,1
1.289812772192146,0,0,1
3.706448274975195,1,1,1
3.7331114691036205,1,1,1
0.07256022934464734,0,0,1
-0.412530801251661,0,0,0
0.19651140442329224,0,0,0
1.2613163281400976,0,1,0
0.9818701269094545,1,1,1
4.344462190590011,1,1,1
0.2256803598555978,0,0,1
0.9654860235786066,0,0,0
2.3479946345451737,1,1,1
0.5891047675435257,0,0,0
5.277562808948209,1,1,1
1.010830450529059,0,0,0
0.29928299393265606,0,0,1
-0.42830425445398723,0,0,0
4.99354732538648,1,1,0
0.8970739016081215,0,0,1
3.6772353259878114,1,1,0
0.6386408102912936,0,0,0
3.6330587923232027,1,0,1
0.952601499605966,0,0,0
5.113235541079693,1,1,0
5.644271391340775,1,1,1
4.785588590215717,1,1,1
4.464553778639804,1,1,0
0.26033642015399444,0,0,1
0.48168859093245653,0,0,0
4.312644705183573,1,1,1
1.4493314427410993,0,0,1
3.6583158924588353,1,1,0
-0.3095467699383454,0,1,0
5.0850563924903085,1,1,1
0.350023270263925,0,0,1
2.0337029092419474,1,1,1
5.797774154640339,1,1,0
1.2444879310252381,0,1,0
2.4078036814700936,1,1,1
5.326126876954204,1,1,0
1.7177686552147913,0,1,0
0.017378115167629216,0,0,1
0.7088799467461344,0,0,1
4.231677626425391,1,1,1
5.825835731455916,1,1,0
5.486264788043931,1,1,1
5.0118521042383515,1,1,1
0.41901245815101473,0,0,1
3.827420947181026,1,1,0
0.02124135625015733,0,0,0
0.877033285013525,0,0,0
4.01931240106403,1,0,1
0.12504539150340255,0,0,0
-0.06819138411748304,0,0,0
1.9194245645486903,0,0,0
3.81874946224834,1,1,1
-0.8881903904601408,0,0,1
4.07807938178468,1,1,1
0.16914095963154385,0,0,0
0.4218765358924771,0,0,0
1.0834793336977797,0,1,0
4.582472329919218,1,1,1
4.058494818352015,1,1,1
5.805862147996013,1,1,0
-0.33644766243193425,0,0,1
4.900494973795421,1,1,1
-0.011215239411973943,0,0,0
1.250672008441212,0,0,0
3.4431474024161663,1,0,1
-0.11556715936227119,0,0,1
4.490156720037354,1,1,1
-0.25225027678265405,0,0,0
1.4673039714537583,0,1,0
0.012771056009105552,0,0,0
2.3645185505732433,1,1,1
1.5035239469002235,0,1,0
1.306220349225421,0,0,1
0.8920924783699471,0,0,1
3.7703342603524286,1,1,0
0.9729694935322286,0,0,1
0.33167665262576185,0,0,0
1.950850860672404,0,1,0
4.2930596086002915,1,1,1
4.728730471416991,1,1,1
4.0099322326006925,1,1,1
5.143660549878527,1,1,0
4.7994585422127525,1,1,0
2.482708292657538,1,1,1
5.165598693412562,1,1,0
3.9841657999871494,1,1,1
0.5305054083598585,0,0,0
-0.17853019459769048,0,0,1
1.7986622619478272,0,1,1
4.666726060094212,1,1,0
0.6944066239627364,0,0,1
2.487675091539379,1,1,1
-0.22047849799575098,0,0,1
4.159442901673972,1,1,0
0.725528908753459,0,1,0
4.703830727022305,1,1,1
4.046752328509218,1,0,1
4.1109311150756875,1,0,1
0.9704646855989525,0,1,0
1.3363975338844103,0,1,0
2.2139973493103575,0,0,0
0.22696539170729624,0,0,0
0.5452008830888604,0,0,0
2.5804343419946214,1,1,1
4.128741682701138,1,1,1
1.7556035590735433,0,0,0
4.32434984089857,1,1,0
-0.8793098479762647,0,0,0
4.195965819486739,1,1,1
0.7844223628042376,0,0,0
5.178653233600782,1,1,1
4.162555878595961,1,1,1
2.665010355224865,1,0,1
0.8526859120576247,0,0,1
3.8000328756481894,1,1,0
0.7829852483704938,0,0,0
-0.015089606439986247,0,0,0
4.560891225773972,1,1,0
0.4027098946440789,0,0,0
4.871504163719065,1,1,1
4.301326033081294,1,0,0
3.600959359836731,1,1,1
3.691351917813764,1,1,1
2.93843229462382,1,0,1
3.900061577578634,1,1,0
3.1862526661078254,0,0,0
0.6185059298302048,0,0,1
4.739178796715486,1,1,1
0.2912032442223276,0,0,1
3.1808989150624054,0,1,0
1.0527172856873215,0,0,1
4.8968846798577,1,1,1
0.14171154267014358,0,0,0
3.2363265413014726,1,0,1
4.948388610788555,1,1,1
5.7282479201601895,1,1,0
4.508281609878578,1,1,1
1.5559766831997166,0,1,1
5.048761099007152,1,1,0
0.22939830745278814,0,0,1
1.3196860885375337,0,0,0
1.5128875401293218,0,0,1
6.469267117899585,1,1,1
2.7744462405519217,1,1,0
0.6524163170528507,0,0,0
0.4948570488290033,0,0,1
4.453284097778795,1,1,0
2.4451408508993584,1,1,1
3.245461031890058,1,1,0
2.1207885202018844,0,1,0
3.4773666115594652,1,1,0
3.8662959008909272,1,1,0
4.061833427041648,1,1,1
0.7876560976700762,0,0,0
4.286720049684413,1,1,1
0.3863519441459599,0,0,0
0.8273243009489963,0,0,1
2.993436612613132,1,0,0
1.4065868526804335,0,1,0
1.849214018709538,0,0,0
2.1979477621557875,0,0,0
0.4805596799120367,0,0,0
0.951443984585987,0,0,0
4.765817134681463,1,1,1
4.736229933205287,1,1,1
0.7605229333448038,0,0,1
-0.47199946472634624,0,0,1
-0.5852503760892245,0,0,1
1.9881199404258976,0,0,0
1.7759294576888771,1,1,1
0.3969849271498116,0,1,1
3.6939688265865835,1,0,1
0.3685049339770804,0,0,0
0.3978509439952795,0,0,0
0.1884336528997837,0,0,0
0.5029962784320002,0,0,1
2.928662652492341,1,0,0
5.634985461577999,1,0,0
2.7448430745989976,0,1,0
3.8527231047600576,1,1,0
2.3703489071531605,1,1,1
0.16640618736704582,0,0,0
0.8543937468528776,0,0,0
5.290291286899372,1,1,1
6.348461793491463,1,1,0
5.6864433034614965,1,1,1
0.7025919684057328,0,0,1
4.253163766698158,1,1,0
0.46881555688772314,0,0,1
2.1022524879270508,0,1,0
0.27037128738333394,0,0,1
4.236667563066895,1,1,1
4.832061829153098,1,1,0
2.3272290760906587,1,0,0
5.320759364840431,1,1,1
4.278248671680044,1,1,1
5.445634434503613,1,1,0
1.971711178808347,0,1,0
5.374956502611694,1,1,1
3.172104454481596,0,1,0
2.1898570617292794,0,0,0
0.326721225760622,0,1,0
2.479944253735866,0,1,0
1.0928752315995618,0,1,0
-0.06041422042879441,0,0,0
0.8188113879769396,1,0,1
1.3086988690970298,0,0,0
4.370214700368379,1,1,0
4.933563714937534,1,0,0
0.6542909754315983,0,0,0
1.8334213596335598,0,1,0
1.0810425602086966,0,1,0
3.348738995354528,1,0,1
0.9533743154996078,0,0,1
3.8579362120080067,1,1,0
3.194573072961803,1,0,1
4.051590485073833,1,1,1
5.617623441909423,1,1,1
0.5601854640880597,0,0,1
-0.7742456346205011,0,0,1
4.046825307162985,1,0,0
4.13571103206664,1,1,0
2.660462351701466,1,1,1
-0.0825757969262132,0,0,1
1.3854672489196684,0,0,0
0.08368402417815501,0,0,0
-0.005282685665732367,0,0,1
5.354223684007242,1,1,0
4.504269784050549,1,1,0
0.746828645029274,0,0,0
4.181695801448905,1,1,0
4.664293278981123,1,1,1
4.107660779307242,1,1,0
5.93937862973632,1,1,1
1.7226830504856996,0,1,0
2.5270965779867263,1,1,1
0.792717193477128,0,0,0
0.746702999585537,0,1,0
0.19774692568019647,0,1,1
3.68439757881888,1,1,1
0.38498234554135824,0,0,1
4.976517928371002,1,1,1
1.371062600874133,0,1,1
0.5446038221193784,0,0,0
4.21639493734625,1,1,0
0.47329252607498934,0,0,1
0.7217257574733152,0,0,1
2.0929139220092225,0,0,0
-0.23322559700806578,0,0,1
0.4569041456747167,0,1,0
3.900978087843722,1,0,1
-0.11780315867365987,0,0,1
1.6949541341563172,0,1,0
0.9192667154862028,0,0,0
0.34086704024351755,0,0,0
1.5341613209146567,0,0,1
5.573259824876307,1,1,0
3.9922540928887535,1,1,1
0.6988067518076215,0,0,1
4.620421031692594,1,0,1
3.4137386096500744,1,0,1
2.7305996533734485,1,1,1
4.662273162978245,1,1,1
2.4316559271356515,0,0,0
2.1257329042103352,0,0,1
5.514601039368536,1,1,0
1.6902281633228813,1,1,1
4.394542545712419,1,1,1
3.9456443054881913,1,1,1
3.6078906151041275,1,1,1
4.954893010807126,1,1,1
3.458604983024995,1,1,1
1.0646208180193417,0,0,0
2.4340810003143045,1,1,1
0.12732453638027233,0,0,1
1.479395160159659,0,1,0
4.180080491100787,1,1,0
0.49255276347864385,0,0,1
1.8538485449786941,0,1,0
2.998737294764023,1,0,1
0.43830074580095946,0,0,1
0.2665772063734891,0,0,0
3.3536146018958486,1,1,0
2.1385268105620687,0,0,0
3.6116028556695756,1,1,1
4.041132683313954,1,1,0
-0.08009742405645665,0,0,1
0.17618368207188143,0,0,1
0.07127787484484077,0,0,1
1.2996227287075777,0,0,0
-0.13062073802054264,0,0,0
1.2608366525205712,0,0,0
5.561168910169105,1,1,1
0.8322851536682765,0,0,0
-0.5946023005668366,0,0,1
0.42129212283007433,0,0,0
5.427941614905032,1,1,0
1.3917692454078443,0,1,0
0.7138790623622037,0,0,0
3.6703073762414955,1,1,1
4.446759527114862,1,1,1
4.501897257139975,1,1,0
1.8361989110851162,0,0,0
0.45087651517887894,0,0,1
0.08355534255444613,0,0,1
-0.5257387650413208,0,0,0
1.4763168097068942,0,1,1
0.4384353110583286,0,0,1
4.048500826980337,1,1,1
2.917701750814185,1,1,1
3.7553718187808682,1,1,1
3.7685909571409053,1,1,0
3.930312887489711,1,1,0
4.380156825490345,1,1,0
4.04041550644597,1,1,1
5.585408068949343,1,1,1
4.441526912463685,1,1,0
1.6014843809133865,0,1,0
0.16531045666480673,0,0,0
0.1909589143826269,0,0,1
0.6917635905131265,0,0,0
0.4150279158302516,0,0,1
0.6893336435216937,0,0,1
-0.4101460164376155,0,0,0
1.133305775368155,0,1,0
3.9709949810318403,1,0,1
0.11256219384693117,0,0,0
-0.18413697155383818,0,0,1
0.3079017957843795,0,0,1
4.070430988177032,1,0,1
4.99882505694287,1,1,1
0.03903901625969325,0,0,0
5.059041997866412,1,1,1
0.7732403105194876,0,0,0
5.188774517571465,1,0,1
4.773850093924798,1,1,1
1.5516896240756828,0,1,0
0.6090482101957769,0,0,1
0.8827198746296712,0,0,0
4.370333590624536,1,1,1
2.667058191405632,0,1,0
5.888517408932179,1,1,1
3.211382851315001,0,1,0
2.291551262549484,1,1,1
4.248358444225126,1,1,1
2.3739268196640113,0,0,0
1.3497727454302888,0,0,0
1.966869776301575,1,1,1
1.347589903364809,0,0,0
3.53708294961774,1,1,1
3.6973777029266977,1,1,1
-0.28599118037823973,0,0,1
5.355188341473277,1,1,1
3.696903877602933,1,1,1
4.183142201981992,1,1,1
1.605359494211552,1,0,1
4.195958522996231,1,1,0
-0.11602888082216323,0,0,0
1.7474392216936918,0,1,1
2.0740744077853517,0,1,0
-0.4541264045647467,0,0,1
-0.4207468576145556,0,0,1
5.155138527723363,1,1,0
4.707169538592598,1,1,1
4.203895354675501,1,1,0
4.167929443943388,1,1,1
2.2343528374797206,0,1,1
1.5969788251849244,0,1,1
0.20040005137915737,0,0,0
1.4745963263425577,0,0,1
0.5232294067274785,0,0,1
0.3028684941092856,0,0,0
1.4857313428585348,0,0,1
-0.6658104059658555,0,0,1
0.3292097349994762,0,0,1
0.655223317569323,0,0,0
0.479908377472126,0,0,0
4.610370510679871,1,1,1
0.18651809436182443,0,0,0
3.695607954918377,1,1,1
4.993819303459222,1,1,0
5.714138668863536,1,1,0
3.331470244989203,1,1,0
4.161000476920677,1,1,0
5.218460497755314,1,1,0
0.728899015312569,0,0,0
4.9076664380910815,1,0,0
0.1528880702674138,0,0,1
1.2888484369846647,0,1,1
3.7037104154066105,1,1,0
5.215160246407229,1,1,1
0.7749764653775622,0,0,1
1.6333041916426247,0,1,0
5.240246762299501,1,1,1
0.7762689001774934,0,0,0
4.944504873739657,1,1,0
0.6466534629043047,0,0,0
2.4138039023789384,0,0,0
3.3106749365942876,1,0,1
-0.34211696253144586,0,0,0
0.5845232959417277,0,0,1
3.1664983250138032,1,0,1
4.199429789389461,1,1,1
1.4864025976190722,0,0,0
1.7081540376465705,0,1,0
3.8955769846884265,1,1,1
4.197319063824448,1,1,0
5.2857613356109585,1,1,0
2.7265929282071317,1,1,1
0.2128523468135594,0,0,1
0.7718644670099761,0,0,0
0.41097346797850764,0,0,0
0.14566389989946543,0,0,0
1.2890213368181125,0,0,0
4.542676881697645,1,1,1
4.742451863036653,1,1,1
4.962760718586044,1,1,1
1.6516807001244396,1,1,1
