Treatment,Outcome,IV1,IV2,,
12.65461288,18.19793043,11.04928263,0.222894975,,
5.732666402,6.523044206,1.363742011,3.685746869,,
7.720017192,10.9112412,7.396761361,0.038060555,,
2.482795697,3.328856698,0.58668902,1.541299237,,
4.644123521,5.248611421,0.291107582,3.747914848,,
1.842341184,1.85146573,1.851273332,0.721702882,,
3.31847761,3.928761185,0.126619519,1.993043684,,
0.753936714,0.901775382,0.027122005,0.005513882,,
11.52846979,14.70512495,6.810927706,0.313775804,,
2.850209407,3.976165371,2.063900228,1.25985457,,
5.537371496,9.24003152,1.353667189,3.341064314,,
3.26943488,4.707702445,1.911595424,0.2002503,,
0.177269729,1.242966405,0.248316553,0.02921996,,
1.818454657,2.736727405,0.5579303,0.877495556,,
1.767877664,3.191472311,0.241617041,0.359531013,,
5.048298581,13.08943373,4.000330481,0.357526117,,
4.235505428,4.869704758,5.51155403,0.469598317,,
1.807074592,2.275682397,1.901866089,0.094772215,,
0.971543889,1.19500911,0.364587406,0.479650976,,
25.31411508,30.22671954,10.87683305,11.63085867,,
2.66565579,3.643230285,2.607586226,0.293506968,,
2.498005249,3.049185137,1.72044557,0.696166337,,
4.193145093,5.559189146,2.122082977,1.214690054,,
4.225297129,5.875868326,3.570315293,0.152024928,,
3.507961819,5.169074257,3.937011949,0.443374994,,
0.338890884,0.39814849,0.357054976,0.060521566,,
18.12107194,24.80433526,18.06244334,0.123160481,,
3.906500796,5.206374174,2.588776689,0.519878988,,
0.807638927,1.222905719,0.851896045,0.086358836,,
7.29582383,11.60617101,6.747560463,0.032945698,,
0.803580374,0.894200279,0.095015432,0.536761638,,
6.01291831,6.545766184,0.318079323,4.800255089,,
6.05158052,7.857624896,2.580395162,0.122814766,,
4.569703147,4.795682707,0.84169865,2.607227896,,
1.902290596,2.0317853,0.305950417,1.443536666,,
1.441063181,1.577731263,1.333349582,0.228540541,,
3.204391842,3.740271648,1.493214598,1.057282869,,
8.547559015,11.54636081,6.532617721,0.089508359,,
2.512899745,3.782238331,2.034843995,0.091951556,,
2.442949334,2.840853619,0.211323201,1.06238417,,
4.687681957,7.468013256,3.307812859,0.629679165,,
0.839509832,3.206185317,1.093156475,0.038891546,,
1.925253894,2.182795285,0.491357314,0.853050194,,
6.580356946,6.582957987,0.344283694,5.371010387,,
4.075095106,5.094679246,1.635899009,2.164915888,,
2.443119504,2.737641685,1.940985643,1.06076516,,
6.090397312,7.727768333,5.094593613,0.032926153,,
2.059261148,2.737968478,0.704569406,1.433919008,,
6.987740268,9.435639272,4.663033067,1.363578705,,
5.805490984,8.515668883,5.262334573,1.300029438,,
20.50172258,27.14987952,14.66764558,2.119782048,,
1.139354666,1.239748255,0.56389858,0.636836078,,
9.171779939,9.234136194,2.490999981,6.497938285,,
12.37578129,14.36053414,5.551769832,6.010205721,,
3.290722106,3.574601126,0.639819712,2.441351467,,
2.449635555,2.556878858,1.813341831,0.265087505,,
5.884997844,8.172128241,4.895511936,0.393350342,,
1.102605214,2.326324882,0.927516517,0.072170978,,
3.965229939,5.188118119,2.537148686,1.027483063,,
13.44886317,21.63521272,11.20738559,0.960402865,,
1.914560705,2.198033882,1.50260507,0.821005514,,
2.68023793,3.417809515,1.647024506,0.098836534,,
6.549006413,7.993584261,4.777744132,1.825862714,,
4.184866656,5.378124186,1.569070975,1.666881461,,
21.71562807,30.34516601,19.94048457,0.245675373,,
4.703684741,5.058411736,1.035981906,3.195948462,,
4.548411226,6.809046199,3.993648886,0.44591066,,
14.12201377,14.53380666,0.528691081,0.313423754,,
5.705257182,5.932986151,0.917958631,1.001978713,,
3.464352091,3.826160738,0.317662236,1.240969351,,
5.407181568,7.971103535,4.291274735,0.219740775,,
7.766621892,9.749472266,1.222837303,4.035014256,,
2.418557744,2.789217403,1.106621041,0.660651256,,
0.849241856,1.702887606,0.653930172,0.204435538,,
14.58837613,17.1533449,5.764233302,7.330228663,,
4.004197253,4.659199198,1.282133226,0.407273858,,
9.399475342,11.51344079,4.304434464,1.838647195,,
6.980650646,10.58732546,6.289896386,0.000450815,,
15.47634755,19.45342363,7.7955994,5.962585468,,
0.307139881,0.359615243,0.127268837,0.020765848,,
5.164887602,7.007022333,3.664299863,1.125112057,,
1.97687051,2.854547787,0.297258363,0.50902553,,
2.534428311,2.567051669,3.176501322,0.039605969,,
4.325415596,4.586475478,1.957413514,2.571472106,,
1.897470477,4.463923884,1.912007407,0.178290381,,
7.553477688,9.835562094,7.260285903,0.168856574,,
1.881208252,2.709806857,2.526373011,0.003545562,,
0.865101797,1.174021809,0.706618445,0.120707907,,
2.688359582,3.662304698,2.390516447,0.045273609,,
1.858093593,1.933051892,0.08695743,1.581784874,,
2.182012395,3.066565852,1.970848714,0.029226668,,
2.440659949,3.31059825,1.330819365,0.042134609,,
1.303798428,2.672999626,1.951121933,0.197080308,,
0.848351815,1.20720582,0.718333069,0.212079269,,
6.56575911,8.153990813,3.417119311,2.62214944,,
6.486435253,6.891143011,0.977476411,4.957264727,,
14.22042952,19.96860557,12.57080227,0.472708046,,
1.214971468,1.689825274,1.01431552,0.027233586,,
30.86325909,40.93040974,16.8985929,10.70775116,,
5.031510948,6.412153443,2.271408621,0.677456769,,
1.60830674,2.169156833,0.054725187,1.321788922,,
14.71469087,20.50802515,11.24801041,0.871824088,,
0.996183776,1.188096101,0.534904198,0.496184619,,
1.250842498,2.056551062,0.794458276,0.106255099,,
1.775296644,2.521790555,1.603867069,0.003602658,,
1.267630199,2.108390609,1.075489897,0.073902984,,
0.869289589,1.410191445,0.042467102,0.704462973,,
3.026013407,4.390464262,3.23159932,0.02216325,,
7.453214963,8.420364852,2.14029431,4.658161321,,
5.07239056,6.598088906,2.917911694,1.614178747,,
2.524114996,2.865904205,0.451775691,1.886953225,,
1.902007301,2.190382676,0.746580837,0.869865583,,
6.88961593,9.610538672,5.929064911,0.283953835,,
2.788545083,3.819075156,2.248016189,0.215352946,,
5.894856232,8.997226912,5.340315665,0.2763696,,
3.08147557,3.963497467,2.185953613,0.521117324,,
2.270473778,2.584185625,0.621206112,0.773194047,,
1.764745741,2.429493783,0.696508829,0.615109955,,
1.454321397,2.111347899,0.807988535,0.169614441,,
9.8764059,12.88380246,5.43610147,3.389467938,,
1.798651992,2.89890204,1.525953159,0.065583563,,
1.683545759,2.541499527,0.066870989,0.248068728,,
0.794926856,0.861192044,0.844624058,0.150887215,,
1.308415926,1.976043186,1.975428918,0.001308078,,
1.699318083,2.293461644,1.903260374,0.036354713,,
3.285276707,4.76776237,0.489876997,1.92207511,,
1.37049009,3.670852729,0.673037571,0.466365713,,
12.24025914,16.61864873,11.30177117,0.33530742,,
1.601979867,6.617453609,1.375850331,0.167188139,,
3.506022952,4.039403809,3.720702775,0.845988694,,
4.528679713,4.664690341,0.625248244,2.960050851,,
0.41269613,1.251119786,0.091562698,0.234995613,,
8.666733667,9.400385627,1.037546835,6.683988217,,
1.676603379,1.974748817,0.376505115,0.125958263,,
3.263335649,3.547085864,2.191745377,1.500285736,,
1.488138194,1.525772634,0.579145224,0.962043367,,
0.38346632,0.761355119,0.330535503,0.029706454,,
1.712169778,2.52938332,0.554973287,0.661627699,,
4.447550696,5.162942629,0.810614185,2.38412471,,
14.26599478,19.78339252,11.98060307,0.718903711,,
2.376086642,2.891486016,1.647325775,0.54955297,,
0.704433526,1.013998898,0.800785559,0.03716832,,
6.885041366,11.51095866,5.616984312,0.23455323,,
4.236645799,5.484098757,1.914536463,0.768298777,,
5.702923704,7.257168538,3.389768485,1.704870102,,
6.595099991,9.59904246,5.476904971,0.388084781,,
6.462426075,8.570657316,5.023920029,0.713294825,,
0.934793494,1.104139029,0.351424862,0.467980109,,
0.682401751,0.884539494,0.316682914,0.295209213,,
5.333602417,6.079063811,1.48000055,2.25364267,,
6.846930331,9.429468477,6.465708496,0.180490916,,
0.459400526,1.082923568,0.462020695,0.036624872,,
8.682727951,12.55813888,6.860469355,0.70338737,,
4.417461503,4.693696004,0.522337498,3.329612069,,
4.954708214,5.7364083,0.218170878,3.29129073,,
1.517120652,3.827423564,1.911946521,0.007244704,,
6.884644023,7.736191804,2.157769286,2.942045009,,
2.570146114,2.998651367,0.397798103,1.663210094,,
8.404643056,11.14962333,5.223003306,1.210592678,,
1.16386908,1.260988896,0.760604382,0.190876681,,
0.500261915,0.641002814,0.071790322,0.063913949,,
13.9751296,14.53232732,0.432505449,11.74624089,,
9.673177587,11.61220573,3.947131326,4.59576708,,
12.71274765,13.5764454,0.195673356,10.77477974,,
2.946449663,3.546914096,1.537972792,1.798420983,,
0.949854891,1.294545073,1.07752482,0.186162216,,
3.845306662,5.795568836,3.653080184,0.086615533,,
16.40641824,23.42677367,15.16311951,0.213015473,,
1.982614845,2.021703567,0.172326568,1.599505732,,
1.867184845,2.549978117,1.614526415,0.167355245,,
5.030983348,5.785342296,3.041814571,2.09882992,,
2.210827284,2.671658023,3.228598903,0.037331701,,
1.488954653,2.712923443,1.682192052,0.002381826,,
8.965426933,12.29323487,7.110924,0.867109116,,
4.660196443,5.589442562,1.552463482,2.680065212,,
2.747181831,5.859997321,1.021106378,1.462834599,,
4.038807019,5.725139358,2.156753962,0.001808149,,
6.645547528,9.755566624,6.337605772,0.039573542,,
0.411796759,0.731429827,0.202421109,0.216191827,,
5.498861372,7.324498208,3.646438761,1.459473871,,
0.814219484,1.900825053,0.387398637,0.043061686,,
0.807032447,2.611071954,0.691388262,0.015595351,,
1.370585941,1.448439946,0.484289106,0.061916998,,
1.745992257,1.790195352,0.414808376,1.169181703,,
3.349605731,3.374120501,2.593112336,1.013571837,,
8.595087525,12.37167879,6.617407369,0.756219683,,
1.628683338,1.769937929,0.278593418,1.083007887,,
2.354666213,2.470546062,3.141403725,0.558401275,,
1.234823582,1.544836362,0.995701646,0.084579173,,
2.560899393,2.727770911,0.146226844,2.09330421,,
2.142653314,2.644990535,0.010875302,1.501351832,,
7.146812519,7.679680053,1.12900035,1.546215969,,
1.975872294,2.76010737,1.696943803,0.048653992,,
4.638474571,5.656590035,1.813730851,2.301410506,,
9.108113055,9.965179081,1.831180058,6.952324962,,
3.754307272,4.630969193,2.980305775,0.633666535,,
1.290874827,1.781040649,1.272742074,0.156342778,,
2.550001153,2.809789857,0.084612894,0.003078458,,
1.135861579,1.184570787,0.093729101,0.746650441,,
2.989989847,3.24878065,0.13993836,0.00833089,,
2.403918498,2.614754594,0.511305073,1.464423879,,
2.520505336,3.011818356,1.477776091,0.282500716,,
1.721538498,3.182208654,1.247466933,0.109841144,,
7.520485633,11.09737203,6.818346601,4.69E-07,,
4.089164509,4.859216044,1.669909782,1.88674315,,
1.930214124,6.164777622,1.804285705,0.03070287,,
0.828024189,2.102369278,0.02581245,0.15019084,,
0.170084911,0.393036598,0.06823619,0.033686682,,
4.482071595,5.610625569,4.363849061,0.202821951,,
10.96553879,11.25931319,0.538265115,9.138743091,,
7.889972279,10.38076375,1.600909298,5.027333979,,
0.818401454,1.053017964,0.878033542,0.00361073,,
0.963276387,1.348585075,0.186575092,0.035999772,,
4.869510701,7.111746761,4.077480537,0.085151627,,
18.14236556,25.36590556,15.91328955,0.539551127,,
0.967497772,1.289238236,0.286782235,0.146713324,,
2.136876478,2.335553118,1.388271869,0.067072788,,
20.77366891,25.35369783,10.412482,0.242879539,,
2.659587628,3.281271376,1.563143268,0.899372293,,
2.522529229,2.58675597,0.332923559,1.698229267,,
3.079828441,3.968296024,1.703985588,0.932959366,,
3.546796081,4.988410831,2.295640882,0.857471632,,
2.149619734,3.080335305,0.998903472,0.724279167,,
0.9443986,3.261052261,1.067349327,0.092197667,,
4.431464655,4.492867959,2.469765555,2.189863146,,
4.474077527,5.061901763,1.319102979,2.595783336,,
2.403369005,3.374616669,0.471376829,1.523379833,,
11.48142169,15.84478224,10.01177323,0.514353692,,
4.984023882,5.440916009,0.250399744,1.984379639,,
1.079294419,1.434895329,1.045888347,0.16872812,,
9.060071284,12.0671211,7.192122392,0.986646285,,
0.787492655,2.310949227,0.650184792,0.050225882,,
6.397542912,8.557638571,5.264287098,0.745169491,,
5.335250489,6.056293104,1.344372389,3.357861751,,
12.65400907,13.60870371,1.571264333,4.590786706,,
8.697334018,9.743032485,2.112526525,5.65195553,,
11.52127212,13.89312362,6.625429675,4.386132696,,
0.368237273,1.821799173,0.579850843,0.040015819,,
4.477349131,6.744615679,4.651771288,0.816277544,,
8.564551657,13.38200923,7.662096999,0.027256912,,
4.511647185,5.991799596,1.91361859,1.900971155,,
7.198691274,8.03461472,1.295966608,5.097400932,,
5.378295616,6.996202018,5.827578576,0.076438774,,
0.474181349,0.559702676,0.266519078,0.038123736,,
4.389026498,4.555648658,0.588631444,0.357625519,,
2.50301513,3.50079782,2.346064276,0.035821032,,
6.368510948,7.427542499,1.498034079,3.10566521,,
2.565405886,5.020269082,0.644189959,0.250805908,,
0.564219976,0.750661604,0.403319034,0.239149806,,
7.351880089,12.2411964,5.317158498,0.040769497,,
1.020500694,1.456859071,0.075177481,0.593860655,,
3.970642766,6.645138466,1.086138565,2.448504496,,
4.095778625,5.13702668,0.011444406,3.134433843,,
4.365451331,6.001952652,4.273035353,0.074802908,,
14.76877091,20.84321246,12.97617585,0.089301764,,
4.524765128,5.615131218,4.267680503,0.363550433,,
7.483261396,8.18299473,2.127229066,4.752302693,,
9.820404912,10.69132057,1.511223393,7.288619094,,
4.56341373,5.472293037,2.261252263,0.965609318,,
1.511516322,2.911595876,0.502458569,0.295299331,,
1.337216445,1.49563154,2.073687875,0.056012429,,
3.50102064,4.652433374,1.442265213,1.569316432,,
1.987447658,4.217485975,3.107833972,0.206243853,,
1.372537378,5.395299051,0.979032869,0.303829162,,
2.769129874,3.181349428,1.72021137,0.93876135,,
1.458508918,1.900207818,0.640144805,0.642830033,,
3.861941293,3.918378366,4.024165025,0.083906005,,
20.19330198,21.67844981,2.435036774,1.340305158,,
0.432359379,3.60126868,0.027757386,0.299361723,,
1.077073064,1.086675684,0.054740799,0.554526535,,
10.64403969,14.90334959,9.377016446,0.36066632,,
3.478435353,3.62123029,0.890631116,1.886682645,,
5.189448725,5.752892661,1.208396317,2.106173127,,
1.184093983,1.690558969,0.591763728,0.021834381,,
7.614672864,10.22075377,6.428471316,1.000603747,,
0.458199666,0.600122166,0.141867826,0.001278192,,
3.547488241,3.995062241,0.928473,6.70E-05,,
2.322642788,4.326385367,1.650673523,0.023069933,,
3.708409873,8.539268838,0.485749478,2.893212564,,
4.914193109,10.69934715,3.006897094,0.045715989,,
2.917055632,5.490509168,0.122915305,2.4360886,,
2.161545026,3.65155829,2.093604014,0.306745813,,
0.398168385,0.571155879,0.488844952,0.057521051,,
4.197999953,4.702134556,1.002895292,0.568391993,,
13.8012693,17.19155103,7.845762522,4.044873623,,
1.699848272,1.764229514,0.474205759,0.897599758,,
1.034516071,1.130704566,0.305034438,0.451323443,,
8.225900204,9.704726547,3.448076412,0.199511325,,
5.463605083,7.562587994,4.648354195,0.30530035,,
0.907479145,1.797777419,0.605528511,0.218521376,,
5.343096123,6.79597496,2.999590404,1.78712326,,
2.481975314,2.539897991,0.03268612,2.131742774,,
11.07215558,13.35048312,3.391722263,4.773560589,,
6.414100372,8.161435242,3.778943217,0.003907242,,
0.483654292,0.973878156,0.269466464,0.195118218,,
2.032972186,2.213593667,0.888815016,0.116130644,,
13.04788047,13.33275238,0.288970604,0.79562523,,
2.977610853,3.21870272,0.822121452,1.97123192,,
4.167264875,4.920452069,1.461259225,1.743447081,,
0.825259385,1.944025833,0.655301668,0.091388365,,
3.584933756,3.845670558,0.983037203,0.082253641,,
0.88675394,1.480486617,1.103375084,0.159099824,,
9.330073328,19.71080661,6.54922815,0.951100789,,
1.925900879,2.199968183,0.746662927,0.000571895,,
4.614317112,5.478547885,0.547638826,2.602933157,,
4.316083036,5.997402326,3.285470106,0.167553188,,
12.35134628,16.12090427,8.055794759,0.034163691,,
4.022492769,5.778513004,2.424968769,0.17774091,,
1.613209199,2.15000019,1.06711955,0.820902489,,
6.8547012,9.47861878,4.705797665,0.100674227,,
4.285648518,5.65853599,2.978863875,0.020952887,,
1.992131457,2.873377891,0.203423869,1.572884784,,
3.203711598,3.836252592,3.232343492,0.118390526,,
3.92668972,4.383182827,0.643790852,2.772180344,,
3.155109139,4.483942902,1.197887852,1.340545116,,
4.654387568,5.33763307,0.573903148,0.01326112,,
3.938056654,4.644200026,1.546538865,1.869864098,,
6.016496754,6.083586508,0.090557391,3.831383408,,
8.115665412,8.295727886,0.68896286,6.328755054,,
0.856810857,2.078508888,0.622617814,0.267887077,,
2.105102299,2.512460305,0.992256807,1.098863239,,
2.187000682,2.563821983,2.352082883,0.756118021,,
1.735521574,2.229847234,1.15671349,0.007812635,,
1.658700234,2.549617472,0.922991148,0.242929303,,
8.709837386,10.81014963,4.167179947,3.324630773,,
2.877620802,3.81380843,1.379801439,0.196689667,,
4.205804226,4.733449353,1.585453166,2.094193418,,
4.04356231,4.857065593,1.89595118,1.629129123,,
3.059479092,3.238430197,1.907148378,1.41115047,,
4.548323684,6.86852332,4.035698197,0.06182517,,
2.060213383,4.594111692,1.915596949,0.161964842,,
2.006197134,2.917341042,2.031540225,0.043975029,,
2.749491908,4.22761726,1.597453769,1.01035337,,
1.918983691,2.181610035,1.457402987,0.013429503,,
2.318657072,3.148008045,2.913971083,0.219006402,,
6.580279049,10.82945702,3.927398542,0.23292648,,
3.036967477,4.115179169,3.606835958,0.047898086,,
4.605388856,6.24211174,3.605111245,0.500911247,,
4.449973148,5.58269023,7.211926528,0.225691983,,
1.551339702,2.019441021,1.048921648,0.04984809,,
10.86717903,15.22635426,9.421936698,0.207160313,,
3.751150094,3.808621011,0.242513543,0.021374106,,
1.381457596,2.333381523,0.619599358,0.380454454,,
1.240516874,3.906629254,0.582503132,0.594481022,,
5.421558474,5.5361739,1.067190822,3.721982405,,
3.55145817,3.747329519,3.626298235,1.029157587,,
2.140965066,2.324722626,0.248145257,0.003690342,,
5.950389828,6.348467151,0.345617972,4.77403498,,
1.317172937,1.819180845,0.471505039,0.246726969,,
2.370629104,3.303602103,1.169808133,0.337396306,,
0.350180651,1.040520278,0.320832943,0.000678806,,
7.517476862,8.07610268,1.394617583,4.164794785,,
4.754455675,4.785685689,4.20325087,0.950031982,,
1.16210616,1.290691883,0.278515181,0.000144077,,
0.288744504,1.513608569,0.215980932,0.099223446,,
2.328373569,6.180347,1.698550795,0.597023739,,
0.753547382,2.683224868,0.092402289,0.084329966,,
2.529282652,3.492076795,1.537381797,0.276697076,,
1.047500936,1.147765961,0.780789702,0.194673614,,
1.874268943,1.996901261,0.234016798,1.477749659,,
1.220200406,1.489270692,0.679972707,0.432108578,,
1.126051958,1.343727741,0.136825208,0.910192061,,
5.630245232,6.012677487,0.55583863,3.145190708,,
2.767353403,4.860403991,1.427018182,1.089136595,,
1.803055456,2.327318053,2.721694531,0.025316965,,
7.99275976,8.823469004,0.818907129,4.88716872,,
2.799087068,3.964796859,2.369044451,0.048870145,,
3.978711078,5.315877444,3.114746563,0.302653514,,
7.313839691,10.75017115,5.770982111,0.241833491,,
6.1980326,8.050341609,4.047944926,1.272277585,,
0.270246214,0.552236135,0.24822399,0.034726431,,
0.621955031,1.368098684,0.727787467,0.001639994,,
2.216578043,5.276223131,1.733624738,0.257075741,,
1.366270505,1.69837123,0.577675516,0.418154115,,
1.728534784,1.738883156,0.262814579,0.648566056,,
1.817732991,2.754010981,1.107195881,0.7319244,,
0.861851111,0.896369617,1.084789334,0.208603386,,
3.221857866,3.645922143,1.688907151,1.635668917,,
2.160599451,2.972634439,1.999257548,0.033395701,,
4.421878981,4.753943863,0.730339344,2.786327134,,
3.140061297,3.438837915,0.582651112,2.077923271,,
8.353684183,8.465764848,0.079524835,4.370825009,,
1.382083473,1.784845985,0.812570463,0.642085828,,
2.081918332,4.105280442,1.745116353,0.007297106,,
9.984581687,12.14959471,5.37233334,3.917794253,,
2.731900154,3.010845858,0.606798942,1.634864262,,
7.078567326,11.87809,1.606374774,4.504230735,,
3.507645871,4.42767718,3.1975785,0.117637894,,
0.649600231,0.889535624,0.594723958,0.009201491,,
2.797888528,2.967303021,3.85144796,0.253238007,,
10.86591123,12.18337675,3.497156223,3.675430171,,
1.664634288,2.911233298,1.609846524,0.37143105,,
4.062630208,5.06251658,2.925230345,0.067596709,,
3.389838964,4.634638974,2.515348427,0.64133451,,
2.281660755,2.362583141,0.596906998,1.224582215,,
4.55432765,5.832449368,1.403056547,0.507016218,,
0.313151417,0.561282613,0.232379484,0.085358744,,
12.47665727,13.08233767,1.513812872,9.465144812,,
0.128916364,1.045084761,0.042475261,0.064710263,,
16.29037586,17.60700376,0.296633816,12.97989172,,
1.402422791,2.111654535,1.445602864,0.129442426,,
5.263515844,7.566763496,2.442996606,0.580307795,,
4.09810411,4.960217158,1.917279742,1.181775439,,
8.038342818,9.001629701,2.076686098,0.261980349,,
10.19141153,15.03466179,8.333725121,0.996233094,,
0.825797917,2.022268487,0.695608256,0.01195164,,
5.25548365,6.080100068,4.065206898,2.021659417,,
2.646156274,3.197738428,1.070790622,1.411224856,,
4.50704666,6.005160678,3.191913554,0.04540211,,
2.015136403,2.765143214,1.595093603,0.078060044,,
3.35810703,4.129127402,4.113735362,0.156015879,,
2.270104623,3.260525623,3.327698279,0.002386879,,
3.594321203,3.737235038,0.7273749,2.041353011,,
5.001189376,5.416778385,0.668455353,3.46625874,,
2.748226693,2.819294501,0.058096999,0.878837269,,
5.405729623,5.930398411,3.755397348,0.337071905,,
3.653034394,4.603473802,1.682016871,1.517192135,,
4.685528374,6.773265207,4.149443184,0.221840957,,
2.192301551,2.246431138,0.478882349,1.58374434,,
1.937680935,1.984433659,1.239495842,0.000150212,,
1.408081378,2.032143574,1.155196706,0.102681584,,
2.829950272,4.430070182,1.838152714,0.159012359,,
12.15062469,14.38906651,4.175564208,4.971601017,,
1.927557395,2.819913883,1.545057937,0.271575238,,
3.446978838,3.520559778,0.142495199,2.861071318,,
4.050419093,5.243969908,2.194012586,1.383671841,,
1.977333041,3.187059779,0.173407887,1.423638281,,
4.85204327,5.888187368,3.903031193,0.794246717,,
2.805387525,4.252449848,1.772757108,0.075920783,,
4.034988757,5.280473208,3.054895096,0.366683413,,
11.34134319,11.87087075,4.432088803,7.038740847,,
2.754661264,2.901639653,0.400771598,2.102577392,,
5.289252002,5.324928794,1.615218283,3.687047568,,
8.708686694,10.42947665,3.854991431,4.051118359,,
1.186083019,2.05201294,0.410208084,0.301464082,,
0.876999198,2.556719038,0.63745015,0.06537615,,
0.941128647,1.590005478,0.595412324,0.43036539,,
1.692887101,10.83422183,1.667695263,0.599492501,,
0.068010585,0.278002958,0.010102584,0.053161996,,
2.916322841,3.508381289,4.643855024,0.270585708,,
3.344157706,3.489330484,0.889671105,2.321176916,,
1.18644977,2.107958506,0.596366216,0.732552014,,
0.578527863,0.808434457,0.010867183,0.373171973,,
3.483522922,4.807672339,3.240619505,0.128640032,,
1.641136435,1.65678477,0.355443267,1.236300468,,
15.78978046,15.93639902,0.414700651,13.45382284,,
1.645774408,2.521637445,0.341836638,1.095812265,,
0.982189444,1.237385588,0.053220941,0.18334707,,
9.205558627,11.68735673,6.245619301,1.482523831,,
10.18197963,14.24110862,8.325861314,0.404541831,,
0.748738931,0.889595773,0.308632662,0.42845648,,
6.803853434,8.769509362,4.270275339,1.399638342,,
0.683085953,1.771273208,0.743944203,0.000284378,,
6.283287611,7.023952269,1.251222382,4.441145407,,
5.374884203,5.772995313,0.828548926,3.900003695,,
0.579690749,1.336259502,0.397553678,0.122507137,,
1.743481652,2.168266394,0.374953769,0.123625448,,
9.07025062,10.09423842,2.800671345,5.465401612,,
1.841951049,2.107877851,0.143517394,0.246623871,,
2.018508599,2.778564919,3.344680269,0.077524935,,
14.31672376,19.4248549,12.89547393,0.884584227,,
0.609038041,1.19203964,0.30361787,0.230692062,,
2.866288616,3.264434007,0.835899072,1.701311368,,
1.746069147,3.794240162,0.178203031,0.2394573,,
0.601771435,0.707113557,0.367995949,0.257435235,,
1.939461329,2.83191532,1.874320562,0.013067848,,
4.647232327,6.749328536,2.842801854,1.408013424,,
4.317128549,6.890873959,2.729772924,1.02683211,,
1.567589083,1.832136534,1.944876946,0.140424021,,
1.10561762,1.487321915,0.745318467,0.12400069,,
3.724663155,5.348211539,0.868079539,1.822218153,,
10.74890213,15.54419478,19.62181136,0.0002384,,
5.552457945,6.307594462,0.5477382,4.488827822,,
2.302601124,4.654943327,2.047513663,0.024661856,,
4.521687282,5.680584956,1.190156749,1.209290623,,
1.863580644,2.015150481,2.222021987,0.310111831,,
3.386746083,5.934082841,2.91268906,0.132931409,,
0.143495796,0.190976042,0.137841149,0.008793886,,
19.91775784,25.18601844,11.56835206,6.396241534,,
2.229601922,4.316644621,0.921899889,1.013780573,,
2.590093124,2.777367351,0.668666206,1.887583446,,
3.60905799,3.692063283,1.396190126,2.163181972,,
2.165276245,2.466089178,1.69688144,0.031110256,,
4.725221041,4.735262084,1.169565099,0.979441384,,
6.012756002,6.449051578,1.281248056,4.213537465,,
1.465311995,1.695261125,0.261050608,0.843935788,,
10.12612663,13.44368194,7.188334147,1.890220185,,
1.15475736,2.050758899,0.002944673,0.038356026,,
6.573077058,8.827886657,5.699200551,0.327284787,,
1.623595857,2.513707379,1.336488239,0.116002402,,
0.876887899,0.879884411,0.088782026,0.338501692,,
2.848492601,4.645792337,2.265143112,0.371912197,,
4.11259184,4.286948779,4.075675163,1.474914079,,
4.492997895,6.503189646,1.000836843,2.98518846,,
6.991003565,7.416925942,0.916503562,5.207351879,,
6.676022922,7.078337745,1.38630328,2.788990137,,
3.147949916,9.653095888,0.475653631,1.447726986,,
2.606562844,3.945446141,2.165357738,0.000161225,,
3.791317341,6.631127414,3.79271683,0.024370459,,
7.031837833,9.863267286,4.148754086,1.861378117,,
1.517698027,2.251964893,0.838349517,0.418196618,,
11.655055,19.66528886,10.19838593,0.49027298,,
1.849785011,2.873627484,0.424071366,0.930339035,,
8.028527927,12.50155692,3.880743536,3.163149027,,
0.503258826,0.585132464,0.659052673,0.102821826,,
6.889134223,7.903539897,0.125811219,4.990921657,,
0.058844919,0.63017094,0.045462108,0.000511637,,
2.788765503,3.130442261,1.173322027,1.336059145,,
2.85585035,3.446517759,1.773184613,0.021204426,,
3.018339855,3.184523099,1.282586842,2.026604559,,
1.639054089,3.095507136,1.853185107,0.185163987,,
5.962673059,6.580043758,4.017830029,2.522776133,,
0.225999433,0.22640425,0.138434608,0.13121423,,
0.800594758,1.129827126,0.653659201,0.019949917,,
5.766401653,6.407001801,2.806741036,1.020882082,,
1.782634634,2.390356566,1.284346614,0.298992496,,
6.627563421,9.62323084,4.436469073,0.540540438,,
5.102788927,5.839503619,1.700313037,1.602984392,,
5.837446408,6.658969176,0.690172209,4.713717766,,
2.370122665,3.464810309,0.941580481,0.904034801,,
1.225095867,1.499395605,0.577232299,0.181288449,,
1.728298137,2.888279581,0.493970898,1.025055899,,
7.144230068,10.36635212,6.06663103,0.185020012,,
8.355925572,11.20793267,7.766898503,0.685805377,,
0.948932899,0.972348203,0.170254426,0.722039546,,
5.334607814,5.820798567,0.58507698,1.425877438,,
9.039268852,13.01748138,6.790954424,0.068892414,,
2.5165901,2.582494107,0.137590456,1.504970941,,
1.536843299,1.879905249,1.824820928,0.340957922,,
1.979797051,2.567163442,0.643678095,0.921229866,,
13.80437925,17.87263029,8.925028862,3.435462801,,
11.61090047,16.85096075,10.14030476,0.348208508,,
2.500128632,4.33756605,2.125417888,0.000337832,,
2.568836832,3.506124977,2.814146065,0.092495712,,
5.625076942,6.6138082,1.663842556,1.645466522,,
10.75841055,13.39951849,5.69826135,3.596793308,,
8.794092257,12.14461477,6.147653845,1.799369696,,
