Outcome,W1,W2,Treatment,IV1,IV2
0.403017868,1.170636673,-0.796978049,0,0,0
1.37841276,2.72480017,-1.016903421,0,1,1
-0.135953168,1.557436881,-0.567346796,0,1,1
-0.236069113,1.350288124,0.245794388,0,1,0
-0.65615229,1.366407279,0.96825824,0,1,1
-0.233239744,-1.894128813,0.191999035,1,1,0
0.777853633,1.737561837,-1.722441479,0,0,0
1.410300353,0.295816174,-0.236482031,1,1,0
0.978979509,-0.201750479,-1.09079454,1,0,1
1.511207009,-1.764775718,0.078234003,1,1,0
0.676041757,-0.761945971,-0.206874877,1,1,1
0.19029124,0.982026537,-0.224097647,0,1,1
1.273479939,2.649441497,-0.283270957,0,0,1
-0.238931611,1.073148749,-0.189097899,0,1,0
-0.808226316,0.264857198,1.503274426,0,0,0
-0.521618088,2.690823647,-0.127234624,0,0,0
0.316820259,-3.154635184,0.739459923,1,1,1
0.157229297,-1.16413367,0.553555489,1,1,0
0.397383444,1.230530465,-0.874589059,0,1,0
-0.050493992,-0.216254919,1.488111894,1,0,1
-0.880325949,0.949631834,0.387049754,0,1,1
2.070096128,1.454580658,-1.498618204,0,0,0
2.768142397,-1.114868229,-1.24464823,1,1,0
-0.229387574,-2.197961535,-0.242985431,1,0,1
-0.811181888,0.003129577,-0.339295287,0,0,1
0.906603454,-0.194567287,0.531501088,1,1,0
1.043304375,-2.272045633,0.099263433,1,1,1
0.736576933,-0.188433373,0.313506189,1,1,0
-0.616470966,0.235131893,-0.319480521,0,1,0
1.388213665,1.50567416,-1.730814321,0,1,0
0.103555429,1.397874825,-1.38564903,0,0,1
-0.631500589,1.578306262,0.081519332,0,1,1
-2.005689001,1.190999161,1.500155767,0,1,0
1.719422537,-1.010985429,-0.167720855,1,1,1
0.446788746,-1.455793876,0.72881691,1,1,0
1.290134348,-0.522769068,-0.886307224,1,1,0
0.350593272,0.320628452,-0.347408254,1,0,1
1.805933676,-0.140310328,-0.475265816,1,0,1
0.339882843,0.896659754,0.370223968,0,1,0
-0.639974345,0.216495102,0.754485494,1,1,0
2.014273836,-2.166189743,-1.033484522,1,1,0
-1.00559507,-0.312939892,-0.261749931,0,1,1
1.819117409,-0.143528672,-1.126542056,1,1,1
1.158607114,0.377205403,1.41919896,1,1,1
1.821334331,-0.779107767,-0.609918938,1,1,0
-0.374801053,-0.29530835,0.348280497,0,1,0
1.335967622,3.353757684,-0.275525182,0,1,0
0.28603823,-0.32791345,0.594541661,1,0,1
-0.4391225,-1.491804842,0.858519439,1,1,0
-0.311202227,1.274074274,-0.06683571,0,0,1
0.796422548,-0.746396911,-0.851470601,1,0,1
2.177872998,-1.810380556,-1.07815779,1,1,0
-0.161752672,-2.870020394,1.215287977,1,1,1
1.086519147,-0.590813211,0.194507469,1,1,1
-0.541461103,0.0025725,0.545999704,1,1,0
-0.31301539,1.67494497,0.173416283,0,1,0
0.909568923,1.072617419,-0.885225723,0,1,0
2.731303899,1.121972829,-1.173053198,1,1,1
-0.317318391,0.696668129,0.303608805,0,1,1
0.31350101,0.748442794,-1.097326216,0,0,0
1.00541699,-2.930210103,0.026858257,1,0,0
0.191100537,1.208055178,-0.585418653,0,0,1
0.094806552,0.434090141,-1.269970932,0,1,0
-0.151244815,1.399873251,0.732978711,0,1,1
0.887002251,-0.615058413,-0.213794809,1,1,0
1.331616253,-0.397871792,-1.820735479,1,0,0
-0.429341614,0.569624136,0.183274666,0,1,1
0.989798925,-1.389203052,-0.436571173,1,0,1
-0.125312462,1.864781395,-0.298764093,0,0,0
1.276533085,0.930882355,-1.175271354,0,1,0
1.172975741,-0.272231914,0.224726614,1,1,1
0.117317941,0.950813143,-0.613155558,0,0,1
0.185294188,0.653984588,0.913823472,0,1,0
-0.203125189,-1.382121337,0.133986395,1,1,1
-0.315033191,-0.344683542,-0.401096401,0,1,1
1.060545786,0.744653111,-0.054073485,0,0,1
-0.291019992,-0.198024638,0.4348912,1,0,1
0.292113847,0.521327914,0.425481423,0,1,0
1.206921852,-2.590029966,-0.852346927,1,1,1
-0.286352385,-0.48558519,-0.046885368,0,0,0
0.710816348,-0.272035162,0.334814259,1,1,1
1.486175469,1.382794588,-0.189251085,0,1,1
-1.606660302,-0.177265594,0.040353937,0,0,0
3.163794009,0.579680979,-2.257911787,1,1,1
0.39671322,0.263752161,0.205843328,0,1,0
0.461374328,2.179437195,0.238967538,0,1,1
-0.646282146,0.767581548,-1.04953937,0,1,0
-0.06477662,1.089394895,-0.135923822,0,0,0
1.41226089,0.45829122,-0.470491041,0,1,0
0.27903708,-1.190618711,1.591766537,1,1,1
0.048274725,0.663918171,-1.171948949,0,0,1
-0.305658359,-1.623676553,0.497282393,1,1,0
0.161358331,-2.09464068,0.813980607,1,1,0
0.805654425,1.426198407,-0.741112473,0,1,1
1.112262931,1.322991115,-1.009081447,0,1,0
0.382634866,0.511535489,0.134169329,0,0,0
1.480112027,-2.556664116,0.061943457,1,1,1
-0.526447406,0.368399642,1.243982749,0,0,0
1.663557707,1.356187114,-2.099563532,0,1,1
2.548109845,0.342450682,-0.483620124,1,1,1
0.020722637,-0.798927715,-0.221984447,1,0,1
2.256603569,0.661961149,0.058896331,1,1,1
1.058330467,-0.223077503,0.015296648,1,0,1
0.709781757,-1.518049551,-0.38928661,1,1,1
1.982517323,-0.570991625,-1.338229714,1,0,0
0.740414734,-0.069390384,0.61911932,1,1,0
0.829343366,3.161041288,-0.654413113,0,0,0
-1.597607971,-1.731231352,1.466033026,1,0,0
1.042039969,-2.692152288,-0.914923535,1,1,1
0.928113529,1.58335378,0.896530346,0,0,1
0.673022837,-0.950136686,0.195233085,1,1,0
0.824889272,-0.245970606,-1.110819471,1,1,1
1.224410925,1.608103307,-0.614150561,0,1,0
-0.589596547,-1.977692128,0.035384091,1,1,1
0.726573342,-1.633090673,0.262552951,1,1,1
1.649646826,-0.098779922,0.097257303,1,0,0
1.63070999,-0.422638028,-0.712215704,1,1,0
-1.459527597,-0.447230674,0.393309707,0,1,0
-0.042369306,0.351592786,0.738286112,1,1,1
0.596938811,-1.02276518,-0.599946297,1,1,1
2.377195358,0.345214441,0.4507671,1,1,1
-0.292963844,0.68813596,0.208372151,0,1,1
-0.574754416,0.072870973,0.316757888,0,1,1
-0.57291051,0.538908947,-0.277350676,0,0,1
1.379138831,0.097831013,0.366503632,1,1,0
-0.101927609,1.600168289,-0.299470381,0,1,0
2.478254576,2.295814725,-2.896413406,0,1,0
1.137919395,-0.073343893,0.166989031,1,1,1
1.631048681,-0.283141996,-0.767026173,1,1,0
0.622820582,1.153849791,0.017041233,0,1,1
2.131262651,-0.125127734,0.196945903,1,1,0
0.450901538,-0.825147602,0.337216343,1,0,1
1.003812541,1.852864694,-1.616708404,0,1,0
-0.004451229,1.605883086,-0.59120338,0,0,1
0.808966534,-2.471605305,0.232740146,1,1,0
-1.117033404,0.245536055,2.183383221,0,1,0
1.134489923,-0.218059669,-0.365418125,1,1,1
1.047484785,0.513737746,-1.434162227,0,1,0
0.092869645,0.311776524,0.956203546,1,0,0
-1.918162219,0.877628473,1.145215978,0,0,0
0.707364946,2.335834389,0.323956437,0,0,1
0.045909468,-0.948420563,-0.271497877,1,1,1
1.483422417,1.90250163,-1.083762364,0,0,1
1.1487392,-0.748417578,0.62383866,1,1,1
1.55393713,-0.133529256,-0.155983891,1,1,1
1.415448028,-1.068344033,-0.144809914,1,1,1
-0.263577991,1.187045637,-0.444652541,0,1,1
1.716350389,0.18352799,-0.621490381,1,1,1
-0.285522185,0.755520784,-0.261813801,1,1,1
-0.894565431,-1.288492901,1.05172524,1,1,0
1.213937118,-0.572696683,0.690396979,1,0,0
1.697436541,-0.002684403,-0.594049547,1,1,1
1.040873422,2.011657142,-1.720530638,0,0,0
0.286632232,2.177543526,-1.382205111,0,0,0
0.103623293,-0.726514817,0.787053093,1,1,0
1.339913544,-0.284267823,0.433957711,1,1,0
1.393478355,2.103267903,-0.840194313,0,1,0
-0.574401186,2.211748165,-0.098563057,0,1,1
-0.989077122,0.565292488,0.108540963,0,0,0
-0.101713696,1.615124087,-0.458142552,0,1,0
-0.13387438,-2.430126594,0.328744224,1,1,1
0.451427465,-1.531971523,0.375511246,1,1,1
2.062196887,0.804045162,-0.778506214,0,1,1
1.365479126,-0.892386442,1.136515911,1,1,0
1.48730008,0.483657722,-0.14661364,0,1,1
0.721890846,-0.124742211,-0.288159191,0,1,1
1.286145514,0.99011496,-0.862946463,0,0,0
3.459926601,-0.178386769,-1.163771763,1,1,0
0.722451554,-0.129989951,0.072115199,1,0,1
0.696136684,0.248591138,-0.538735923,1,0,0
1.561794304,-0.342953622,0.392033063,1,1,0
0.30653061,1.270330284,0.089442811,0,0,1
-1.227519418,-0.415696885,-0.565801407,0,0,0
-0.276447549,-2.013477082,1.497419927,1,1,1
0.099880258,1.443259517,-1.140791626,0,0,1
1.205105638,2.579431503,-1.180512155,0,0,0
1.926485495,0.58252706,-0.663827397,1,1,1
1.031413541,2.017368641,-0.268287316,0,0,1
0.004025672,1.31400911,-0.941803258,0,0,0
0.873145082,-0.154318978,-1.005982835,0,1,0
1.649011166,-0.550385058,-0.806874177,1,0,1
-0.194344359,1.932217928,-0.887545048,0,1,1
1.29346172,0.192941802,-0.102229354,1,1,1
1.142671035,-1.935401972,-0.554787683,1,1,1
0.721398539,-1.395614589,1.748733031,1,1,0
1.457655663,0.125521703,-0.563748857,1,1,1
1.013823583,-0.396444183,-0.206179403,1,0,1
-0.923026142,0.41247907,-0.499428961,0,1,1
0.337885348,-1.315336992,0.900834143,1,0,0
-0.172478267,1.507350302,-0.443860076,0,0,1
-0.317789058,-1.099796601,1.476618916,1,1,0
-0.900568883,-2.625075624,1.77515083,1,1,1
-1.294556044,-0.325468095,0.698413609,0,1,1
-0.424734384,-0.75300609,0.001848017,0,1,1
-0.238506788,0.822527873,-0.467117951,0,1,0
0.449017727,2.981643852,0.033305475,0,0,0
-0.769992516,0.146489648,1.873154902,1,1,1
-0.060172446,-1.419393292,0.512417223,1,1,1
0.488790292,2.664743307,-0.825854904,0,1,1
-0.202928533,1.02576592,-0.065313778,0,1,1
1.318409552,0.534964801,0.318360036,1,1,1
0.330634581,1.729800709,0.611057584,0,0,1
0.446578754,0.326944272,-0.7236214,0,0,1
0.587646219,0.487991144,0.005542077,0,1,0
-0.166147659,0.281464948,0.079252624,0,1,1
-1.289868208,0.102801726,0.436829032,0,0,0
1.729850723,0.027330488,-0.284731037,1,1,0
0.503780784,-2.181484008,0.783688044,1,0,1
-0.208609697,1.003215433,-0.546348226,0,1,1
-0.216738272,0.744763045,0.273172659,0,1,1
0.521804777,-0.002701027,-0.220360693,1,1,0
2.12630432,2.235207727,-1.697379145,0,0,0
1.071574082,1.855264614,-0.068192096,0,0,0
2.634275974,0.734939322,-2.137337709,1,1,1
0.017960258,-0.779631243,0.821573386,1,0,0
-0.939083933,-0.759269509,0.687864835,0,1,0
1.682485422,0.421911082,-0.425368826,1,1,1
-0.744935653,1.925454371,0.913522916,0,0,1
-0.306695613,-0.591549684,1.034356647,1,0,1
1.548893115,0.219817582,-0.119790993,1,1,1
1.244537657,-0.631133746,-0.82353134,1,1,0
0.830258019,-0.379615803,-0.330047721,1,0,1
1.367625529,-0.328418358,0.090077557,1,1,1
1.178505393,-0.104616825,-0.183085421,1,0,0
1.089040549,0.990527842,0.177334611,1,0,1
0.382636073,-1.03442354,1.055213539,1,1,1
-0.562853211,0.344338434,1.372744836,1,0,0
1.151228431,1.589874784,-0.96458581,0,0,0
2.144332415,-0.302361425,-1.43865349,1,0,0
0.851140882,0.006505267,-0.897424839,0,0,0
0.01406349,-4.609387762,1.801636699,1,1,0
2.160165062,1.790126396,-1.675356608,0,1,0
2.106740316,1.13144597,0.379164058,1,1,1
0.239090191,-0.048744703,0.738979466,1,0,0
0.081877354,0.852073735,0.469989614,0,1,0
-0.371952592,-1.994250142,1.324605174,1,1,1
0.691828354,1.88469233,-0.175602676,0,1,1
-0.914084085,-0.092690525,0.769940867,0,0,0
-0.212732807,-0.675237271,0.623944352,1,1,1
-0.040644472,-0.368696441,1.179173101,1,1,0
1.47113312,-0.119583742,0.023637043,1,1,1
1.057482162,2.268499354,-1.367376096,0,1,1
0.726776021,0.225660604,0.673721889,1,1,0
-0.148551807,-2.094479037,0.35500861,1,1,0
0.796311263,-0.130929305,0.819683615,1,1,1
0.061011422,-1.231791776,1.012785499,1,1,1
-0.456539706,0.998440709,0.440427977,0,0,1
-0.406357537,2.693618981,-0.855267499,0,0,0
1.392982385,0.806428854,-1.019664594,0,0,0
0.0377396,1.092426017,-0.52280147,0,1,0
-0.027050935,-0.099905274,-0.000897372,0,1,0
0.933805931,-0.447380627,0.176778896,1,1,0
0.701279279,0.585003961,-0.58334982,0,0,1
1.247093867,-1.221241204,0.031210441,1,1,1
0.137806915,-1.920630694,1.289823667,1,1,1
0.387406803,1.210968356,0.505702337,0,0,1
0.918336443,-1.431397951,0.772563642,1,1,1
2.687275496,1.084703675,-1.418824388,1,0,1
0.215238794,0.544711525,0.234436543,1,1,1
-0.942218081,0.776019828,-0.134400019,0,0,1
-0.265341641,-1.789335184,1.277809472,1,1,1
0.343895701,1.449077759,-1.013245082,0,0,0
1.480923387,-0.692744982,0.21791322,1,1,0
-0.635133867,-0.474463919,0.661708968,0,1,0
2.588996142,-0.868989534,-1.486097397,1,1,1
0.337005051,-1.004960044,0.100661969,1,1,0
0.594462539,0.110733729,0.468921614,0,1,1
1.962982949,-0.434037364,-0.863368999,1,1,0
1.862354989,-1.389533675,-1.216154801,1,1,0
-1.601185283,0.81341835,1.863684589,0,1,1
1.147796809,-3.822225032,0.108194302,1,1,1
-0.233801244,1.15608623,-0.84446301,0,1,0
-0.064431428,-0.92761506,1.570152614,1,1,0
-0.200520963,-0.098662926,-0.278949879,0,0,1
-0.616200194,1.733950123,-0.369588527,0,1,0
0.137130627,-0.736282802,0.833827088,1,1,0
-0.23880424,-0.555953846,1.231447641,1,1,1
0.280840502,0.081853062,0.602643927,1,0,0
0.81172094,0.544899173,0.185327102,1,0,0
1.145334483,-2.578126821,-0.795205385,1,1,0
0.990734921,-1.628414269,-0.032839349,1,1,0
-0.146613189,1.429230985,-0.25013563,0,1,1
2.68957493,0.835355985,-1.487745905,0,1,1
1.390056414,-0.749965111,0.31941501,1,1,0
-2.684471478,-0.32063614,1.384347594,0,1,0
0.245320617,0.150713057,-0.507808694,0,0,0
0.741722661,0.640874313,0.132241055,1,1,1
1.534497233,0.942539893,-0.663459588,1,1,1
0.013051164,1.317373118,-0.147877181,0,0,0
0.004034452,0.213046419,-1.746504273,0,0,0
1.280729227,-1.666849817,0.995828161,1,1,1
0.658230362,1.006877811,-1.200546513,0,1,1
1.166944742,1.228341153,-0.078227345,0,0,0
-0.045982121,-1.953281206,-0.069494518,1,1,0
0.358434319,0.491317631,-0.662737633,0,1,0
0.503225082,-1.455640238,0.385758261,1,1,1
-0.925956266,1.402434,1.534921761,0,0,0
0.218502288,0.343881687,-0.1817782,1,1,1
0.004082202,-1.085324478,0.151564266,1,1,1
0.730247087,-2.659957845,0.128001501,1,1,1
1.552031797,-0.653978511,-0.045220623,1,1,1
-0.068382146,1.834049424,-1.361842239,0,0,0
1.37879347,-1.678510025,0.088474078,1,1,1
2.434653079,0.472757164,0.007645118,1,1,1
1.421654031,0.125444058,-0.316999684,1,1,1
1.207850441,-0.272416338,-0.42880712,0,0,1
-0.121927475,-1.217067972,2.121045888,1,0,0
1.749320409,-0.815646884,-0.071673354,1,1,0
-2.442660561,0.770023672,0.588414663,0,1,1
-1.432961061,-0.285932645,1.387131904,0,1,1
2.070335805,0.940362266,-0.700609612,0,1,0
1.283074384,0.015298784,0.914937647,1,1,0
1.035575424,1.618150336,-0.23814181,0,0,1
0.729027689,0.268081275,0.260151555,0,1,0
0.451149671,1.031483785,0.023754033,0,0,0
-0.021016254,-1.111399501,0.87847105,1,0,0
-1.688382204,0.461180993,1.133985329,0,1,1
-0.065810617,-0.845794353,0.64658249,1,1,0
-0.811727679,0.984564486,-0.171696629,0,1,1
1.303340675,2.531092263,-0.564890149,0,1,1
-1.68753018,0.909435961,0.919293242,0,1,0
-0.345291393,1.857311609,-0.919855926,0,0,1
0.676407649,-1.798547303,0.26468407,1,1,0
1.62270511,-2.4945999,-0.07314966,1,1,0
2.466070742,-1.524820451,-0.642644442,1,1,1
0.761678277,-1.124731194,-0.097546109,1,1,1
-0.55716643,-0.246575545,-0.436431971,0,0,1
-0.405557951,1.95154754,-0.47292291,0,1,0
0.451928101,1.683195628,0.329211144,0,1,1
2.320797057,0.311641616,-0.723111113,1,1,0
-0.299586386,0.921011057,0.048164818,0,1,0
2.386926001,0.191963283,-0.304417227,1,1,1
2.213280246,3.100164662,-1.240456534,0,1,1
1.928501197,0.346796304,-1.531190491,0,0,1
1.803733115,-0.067410206,-0.500809018,1,0,1
-1.945913147,1.100032698,1.640230931,0,1,0
0.598316223,-1.027703422,-0.060599811,1,1,1
1.67511923,1.390181936,-0.499414411,0,1,0
0.784163863,-1.875849071,-0.309444215,1,1,0
-1.710572285,0.26591179,1.844117706,0,0,1
-0.443008891,1.241849987,-0.941563934,0,1,0
-0.208817424,-1.121827413,1.329998467,1,1,0
-0.072471959,1.420086691,-0.175378505,0,1,0
-0.951282516,0.638804076,0.033851717,0,1,0
0.218329825,2.025589793,-0.090264171,0,1,0
0.668099805,-0.840782312,0.294065914,1,0,0
1.003820063,0.879585176,0.330742922,1,0,1
0.119982182,1.47809326,1.274980121,0,1,1
0.915919512,0.832829493,-0.874022062,1,1,1
1.35400026,0.420236145,0.35643693,1,1,0
1.308696765,-0.227768629,1.038092764,1,1,1
-0.991904842,-0.772171007,1.61470968,1,0,1
0.554716789,0.693036332,0.593489872,1,1,1
1.096788323,-1.402466629,-0.170045213,1,1,1
0.501278934,-1.751650495,0.482725274,1,1,1
1.564460488,2.46941122,-2.010954316,0,1,1
-1.593937518,1.463920748,2.129481005,0,1,1
3.640560724,-0.605058224,-1.172791569,1,1,1
-0.942575087,-0.922996571,1.732783226,1,1,0
-0.201932455,1.881695388,-0.026994605,0,1,0
1.688037028,-1.185445216,-1.117255824,1,1,0
1.313111721,-1.687471564,-0.585720539,1,1,1
0.15764844,1.001668374,0.05475912,0,1,1
-0.56497471,-1.229036539,1.235145441,1,0,1
0.84220291,-0.520271258,-0.249326037,1,1,0
0.702693903,-1.108779978,0.112924299,1,1,0
2.36516257,1.642277628,-0.317120802,1,1,1
1.050786713,3.74523819,-1.335821657,0,0,0
0.181214149,1.655847638,-1.638837271,0,1,1
1.42834098,0.49633799,0.469749705,1,1,1
1.096872686,-0.782140496,1.175516641,1,1,1
0.25635383,-0.879836832,0.980895594,1,1,0
-0.919193552,0.580979303,1.152631441,0,1,0
-0.298728149,1.473191719,1.512671346,0,0,1
0.734302365,2.229762954,-0.999689113,0,1,1
1.905169619,-0.900778701,-1.620341451,1,0,0
0.053903754,0.497133693,-0.063093333,0,1,1
-0.081818828,1.247383276,-0.009880539,0,1,0
0.450865516,-0.27799837,-0.230645475,1,0,1
0.902506295,-1.295342522,0.643394354,1,1,0
1.390587008,-0.706261195,-1.530561905,1,0,1
-0.708137273,-0.453289771,1.9383111,1,1,0
0.966869458,0.161952308,-0.594192249,1,1,1
0.208311757,0.888801659,-0.62723896,0,0,1
-0.562743439,-2.264792793,0.52982729,1,1,0
0.447672421,0.627199111,0.324999434,0,1,0
0.985320785,-0.06734342,0.750643132,1,1,0
1.056545143,-0.873614659,-0.386950083,1,1,1
1.438639313,-0.458660756,-1.328614975,1,0,1
1.547104699,0.583869468,-0.889405683,0,0,0
-1.876209079,0.360229996,1.360893123,0,0,0
0.661997584,-1.524662291,-0.105899288,1,1,0
0.282535266,1.327233831,-0.652069644,0,0,1
0.575745572,0.633796029,0.005432597,0,1,0
0.143766148,0.696820813,0.056356413,0,1,0
0.310812001,3.200801807,-0.936319885,0,1,1
-0.703775492,2.109974684,0.249835378,0,1,1
1.223280134,-0.493743459,-0.399831148,1,0,1
1.292572309,-0.822531401,-0.954841902,1,1,0
0.621937306,0.711068717,-1.310160575,0,1,0
-0.524540679,0.762615767,-0.38745989,0,1,0
0.51490186,-0.723843438,-0.3891957,1,0,1
0.527401816,1.562943069,-0.087509188,0,0,0
0.373100107,-3.038506016,-0.113835636,1,1,0
0.600740419,0.133679919,0.229410496,1,0,1
-0.474888167,0.254581249,0.883712607,0,0,1
1.686222308,-0.612635301,-0.998398828,1,1,1
1.897852098,-0.708684329,-0.95766376,1,1,1
-0.270459433,-0.032650006,0.413775915,0,1,1
0.936910963,2.310867804,-0.657831959,0,1,0
0.611860238,1.936079269,-0.092592153,0,0,0
-1.720085961,0.863149438,0.713567241,0,1,0
0.858390983,0.428886254,-0.367701142,1,0,1
0.995085602,-1.449740526,0.154098322,1,1,0
1.42782556,-1.486690775,-0.260619432,1,1,1
1.287165697,0.109491372,0.810105629,1,1,0
0.039084018,-0.613902832,0.123608617,1,0,0
-0.564882796,1.248010174,1.411123865,0,1,0
1.694930454,0.244583817,-0.930464744,1,1,1
-1.496749373,0.197894749,0.877407986,0,1,0
1.9227483,-2.098547286,-0.052290663,1,1,1
0.487202999,1.530914973,-0.497146171,0,0,1
0.101600187,0.580259399,0.216312706,0,1,0
1.371080943,-0.484444775,-0.01526337,1,0,0
-0.351998214,0.723856149,0.616206811,0,1,0
0.918361893,-0.901771019,1.181158322,1,1,0
2.17671435,0.171467619,-0.901813109,1,0,0
0.62003322,0.557264509,-0.781377684,0,1,1
1.169345518,2.343186792,-0.433800852,0,1,1
-1.269552554,0.175954264,0.875670595,0,1,0
-0.524197909,1.294591299,0.332326603,0,1,0
-1.21757043,0.54026739,1.606267203,0,1,1
1.392575667,0.554497819,-0.491000748,0,1,0
-0.362832364,-0.014732829,0.604462133,0,0,1
1.742920106,-1.013007682,-0.922647618,1,1,1
1.518009684,0.225438361,0.363729868,1,1,0
-0.36462673,1.062407531,-0.556739228,0,0,1
1.550324204,-0.564701506,-0.598014213,1,0,1
-0.41323893,0.958331257,0.969247662,0,1,0
0.186476202,1.556593531,0.862104081,0,0,1
0.429618897,0.589611097,-0.774687831,0,1,0
0.737297549,0.846253596,-2.25352271,0,0,1
0.761729415,1.688674721,-0.401447263,0,0,0
1.036456018,1.66289275,0.264041916,0,1,0
1.568899011,2.486972502,-1.180397888,0,1,0
1.471653569,2.890382408,-1.625676096,0,0,1
-0.253423134,-0.842258612,0.100576301,1,0,0
2.123598283,-0.96920529,-1.648139715,1,1,0
-0.266381075,-2.413432215,1.715842337,1,1,1
1.351718254,-0.279617746,0.719044275,1,1,1
-0.451826526,-1.408578987,0.197981641,1,1,1
0.762472948,0.45584139,-0.438674986,0,1,0
-0.444049683,-3.312181204,2.15873949,1,1,1
1.113952894,1.473784831,-0.404085146,0,1,0
2.009425002,-1.097632158,-0.246289033,1,1,0
0.34316562,-0.093516412,-0.575389059,0,0,0
0.103555663,-0.068827816,0.333929059,1,1,0
-0.070682848,-2.2763171,1.716821993,1,1,1
0.719491504,-0.067145021,-0.775841442,1,1,1
0.612048832,-0.215988612,-0.150546676,1,1,1
0.900864864,-3.176883248,0.225436122,1,1,1
-0.792312124,-3.324782133,0.570666003,1,1,0
0.486705128,-0.608605861,0.973570933,1,1,1
0.15974,2.121608729,0.527766725,0,1,0
2.444401594,0.213799841,-0.608163873,1,1,0
1.828413828,0.117587348,-0.517909189,1,1,0
1.535425534,-1.561171602,0.494607253,1,1,0
1.45290966,-0.435240316,0.571629196,1,0,0
1.639625122,0.468715927,-0.423031384,1,1,1
0.148621288,-0.212199032,0.317001564,1,1,0
-0.458812218,0.330055751,-0.874835758,0,1,0
0.536572368,0.262075288,-0.236006271,1,0,1
0.074497999,2.517918404,0.724826088,0,0,1
-0.603997211,-0.572216174,1.131458503,0,1,1
0.519471611,3.016625131,-1.050555386,0,0,1
0.542346294,-0.556649031,0.049343975,1,0,1
0.988364823,-0.746668254,-0.088692807,1,1,0
0.435111047,1.106827648,0.312279555,0,1,0
1.29714729,0.880724806,-0.987203848,0,1,0
0.188350986,-2.615658785,0.931736162,1,1,0
0.615413259,-1.751452528,-0.261456671,1,1,0
0.666104508,1.514395381,-0.40462619,0,1,1
0.314684552,1.857850035,0.494940638,0,1,1
1.032214697,-1.024369458,-0.156584132,1,0,1
0.418801148,0.06968989,0.957408933,1,0,1
1.930939301,-1.152974843,0.28411487,1,1,0
0.760897402,0.140284873,-0.996160918,0,1,1
1.579085126,-1.573839473,0.327899104,1,1,1
0.599721337,-2.812929019,-0.563807777,1,0,0
2.909820661,-0.086275379,-2.844768616,1,1,0
1.208840785,-1.363456248,0.409353589,1,1,1
-0.087851608,1.482273846,0.208610525,0,0,1
2.130828004,1.273707019,0.539634063,1,1,1
2.352209793,-0.479569795,-0.908103688,1,1,0
1.281225858,0.760637725,0.036986623,1,1,1
0.437388645,0.333379126,0.342357752,1,1,1
0.495408902,-2.397672434,0.025083833,1,1,0
1.963590927,2.316431467,-1.800318073,0,1,0
-0.97507135,-0.176628664,0.406179413,0,1,0
0.526074639,1.069323365,0.373661472,0,1,1
-1.155252426,1.114058245,1.479009907,0,1,0
0.709120907,-0.177223246,0.654165671,1,1,1
0.307864502,0.591767035,0.112723244,0,1,0
1.340404576,-0.048351015,-0.189168383,1,0,0
0.16916884,0.49967314,0.937146335,1,1,0
1.508199416,1.303015864,-0.972552933,0,1,1
0.329589808,-0.684547477,0.937830477,1,1,0
-0.101005092,1.715199089,-0.257865143,0,1,1
0.353992444,-0.394247314,1.422330382,1,1,0
1.295497681,-0.615500958,-0.432142023,1,1,1
0.647647537,-0.666240152,-0.282575938,1,1,1
0.4626931,1.417174286,-0.183680772,0,0,0
0.534689894,-0.060795401,0.171866256,1,1,1
-0.073145858,-0.992739104,0.0824178,1,1,1
0.460181754,-0.452071775,-0.637733396,1,0,1
-1.265593626,0.108076921,-0.461479047,0,1,0
1.527061085,-0.012042537,-0.982505153,1,1,0
2.792551811,-0.56732562,-1.134743559,1,1,0
0.502104385,-0.39781416,-0.629210025,1,0,1
1.11401733,-0.061412567,0.349731398,1,0,1
2.03327268,1.593832248,-1.78940195,1,1,1
1.181814152,-1.616202717,1.560341176,1,1,1
0.894697157,-2.440937738,-1.614743712,1,1,0
0.79843309,-0.859159361,0.004856914,1,0,0
0.316503555,-0.972194721,-0.34544251,1,0,1
0.922820536,-1.084362933,-0.701329608,1,1,1
-0.409120585,1.082486878,0.299078669,0,0,0
-1.504927707,0.517492663,1.127934216,0,1,1
-0.341171386,0.031582357,0.357912605,0,0,1
2.013353099,-0.742679133,-0.130767478,1,0,1
0.927854528,0.737262895,0.851664949,1,0,1
1.2474078,-1.612361111,-0.276495766,1,1,1
1.457062827,-0.226736774,0.61159982,1,1,1
1.023024389,-0.049884687,0.259892063,1,1,0
0.088076975,0.990877569,-1.052945632,0,0,0
0.876175403,-0.185674688,0.399702218,1,0,0
0.664273775,-2.779722152,-0.20083014,1,1,0
-1.225534847,-1.044911803,1.31762982,0,0,1
1.295939764,-1.909621595,0.549305895,1,1,0
-0.745441571,2.002630728,-0.220892444,0,1,1
1.060324707,0.082515262,-0.132381824,1,1,1
0.842943685,-0.330336549,0.010938039,1,0,0
2.101197836,-0.643631726,-2.034013067,1,0,1
1.946041366,-1.038250036,-1.47223138,1,1,1
1.674447098,0.148589937,0.479881314,1,1,1
-0.392341054,0.960713566,-0.286618531,0,1,0
1.774721841,-0.744105949,-0.541985955,1,1,0
0.203569297,2.200306402,-0.422932386,0,0,1
-0.322414833,1.511571452,-0.04585549,0,1,0
1.587696893,-0.063499137,-0.310531789,1,1,1
-0.33388901,1.379096312,-0.356395794,0,1,0
0.65116952,-0.963883141,0.036890474,1,1,1
